,Unnamed: 0,alice_x,alice_y,bob_x,bob_y,eve_x,eve_y,alice_start_delay,bob_resp_delay,rotating_member,wifi_ch,wifi_bw,bob_eve_rx_timeout,failed_attempts_limit,req_num_packets,alice_hostname,alice_ip,alice_filename,alice_chan_spec,bob_hostname,bob_ip,bob_filename,bob_chan_spec,num_packets,failed_attempts_total,collect_duration,start_time,start_collect_time,end_time,total_duration,eve_hostname,eve_ip,eve_filename,eve_chan_spec,alice_z,bob_z,eve_z
0,0,0,0,0,50,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2057_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2057_bob.pcap,"chanspec: 0x1006, 6
",300,15,89.15425396,D20221210_T2057,D20221210_T2058,D20221210_T2059,109.4861386,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2057_eve.pcap,"chanspec: 0x1006, 6
",0,100,0
0,0,0,0,0,50,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2121_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2121_bob.pcap,"chanspec: 0x1006, 6
",300,15,90.43686628,D20221210_T2121,D20221210_T2122,D20221210_T2123,110.6696436,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2121_eve.pcap,"chanspec: 0x1006, 6
",0,100,0
0,0,0,0,0,50,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2124_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2124_bob.pcap,"chanspec: 0x1006, 6
",300,8,87.57261038,D20221210_T2124,D20221210_T2124,D20221210_T2125,107.8205085,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2124_eve.pcap,"chanspec: 0x1006, 6
",0,100,0
0,0,0,0,0,50,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2126_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2126_bob.pcap,"chanspec: 0x1006, 6
",300,9,88.24685192,D20221210_T2126,D20221210_T2126,D20221210_T2128,108.501683,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2126_eve.pcap,"chanspec: 0x1006, 6
",0,100,0
0,0,0,0,0,50,5,0,0.08,0.06,bob,36,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2128_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2128_bob.pcap,"chanspec: 0xd826, 36l
",300,4,85.71271896,D20221210_T2128,D20221210_T2128,D20221210_T2130,105.9836752,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2128_eve.pcap,"chanspec: 0xd826, 36l
",0,100,0
0,0,0,0,0,50,5,0,0.08,0.06,bob,36,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2130_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2130_bob.pcap,"chanspec: 0xd826, 36l
",300,7,87.73473263,D20221210_T2130,D20221210_T2130,D20221210_T2132,107.9802639,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2130_eve.pcap,"chanspec: 0xd826, 36l
",0,100,0
0,0,0,0,0,50,5,0,0.08,0.06,bob,36,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2133_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2133_bob.pcap,"chanspec: 0xd826, 36l
",300,10,89.42350554,D20221210_T2133,D20221210_T2133,D20221210_T2134,109.740804,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2133_eve.pcap,"chanspec: 0xd826, 36l
",0,100,0
0,0,0,0,0,100,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2135_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2135_bob.pcap,"chanspec: 0x1006, 6
",300,11,89.23334217,D20221210_T2135,D20221210_T2136,D20221210_T2137,109.525296,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2135_eve.pcap,"chanspec: 0x1006, 6
",0,100,0
0,0,0,0,0,100,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2138_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2138_bob.pcap,"chanspec: 0x1006, 6
",300,7,87.64719081,D20221210_T2138,D20221210_T2138,D20221210_T2140,107.9058867,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2138_eve.pcap,"chanspec: 0x1006, 6
",0,100,0
0,0,0,0,0,100,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2140_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2140_bob.pcap,"chanspec: 0x1006, 6
",300,6,88.95273161,D20221210_T2140,D20221210_T2140,D20221210_T2142,109.2004836,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2140_eve.pcap,"chanspec: 0x1006, 6
",0,100,0
0,0,0,0,0,100,5,0,0.08,0.06,bob,36,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2143_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2143_bob.pcap,"chanspec: 0xd826, 36l
",300,2,91.57931948,D20221210_T2143,D20221210_T2143,D20221210_T2144,111.9081061,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2143_eve.pcap,"chanspec: 0xd826, 36l
",0,100,0
0,0,0,0,0,100,5,0,0.08,0.06,bob,36,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2145_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2145_bob.pcap,"chanspec: 0xd826, 36l
",300,3,90.12491441,D20221210_T2145,D20221210_T2145,D20221210_T2147,110.3799748,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2145_eve.pcap,"chanspec: 0xd826, 36l
",0,100,0
0,0,0,0,0,100,5,0,0.08,0.06,bob,36,40,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2147_alice.pcap,"chanspec: 0xd826, 36l
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2147_bob.pcap,"chanspec: 0xd826, 36l
",300,7,87.52941442,D20221210_T2147,D20221210_T2147,D20221210_T2149,107.7766526,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2147_eve.pcap,"chanspec: 0xd826, 36l
",0,100,0
0,0,0,0,0,150,5,0,0.08,0.06,bob,6,20,1,10,300,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2341_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2341_bob.pcap,"chanspec: 0x1006, 6
",300,8,86.28210282,D20221210_T2341,D20221210_T2342,D20221210_T2343,106.5191524,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221210_T2341_eve.pcap,"chanspec: 0x1006, 6
",0,100,0
